Phone Number
Time,duration,isCorrect
10h43m34s47ms,844.0,1063.0
10h43m34s106ms,844.0,1063.0
10h43m34s141ms,844.0,1063.0
10h43m34s181ms,844.0,1063.0
10h43m34s236ms,844.0,1063.0
10h43m34s267ms,844.0,1063.0
10h43m34s312ms,844.0,1063.0
10h43m34s333ms,844.0,1063.0
10h43m34s356ms,844.0,1063.0
10h43m34s381ms,844.0,1063.0
10h43m34s407ms,844.0,1063.0
10h43m34s430ms,844.0,1063.0
10h43m34s463ms,844.0,1063.0
10h43m34s496ms,844.0,1063.0
10h43m34s523ms,844.0,1063.0
10h43m34s560ms,844.0,1063.0
10h43m34s604ms,844.0,1063.0
10h43m34s633ms,844.0,1063.0
10h43m34s673ms,844.0,1063.0
10h43m34s707ms,844.0,1063.0
10h43m34s773ms,844.0,1063.0
10h43m34s796ms,844.0,1063.0
10h43m34s823ms,844.0,1063.0
10h43m34s863ms,844.0,1063.0
10h43m34s894ms,844.0,1063.0
10h43m34s936ms,844.0,1063.0
10h43m34s969ms,844.0,1063.0
10h43m35s12ms,844.0,1063.0
10h43m35s46ms,844.0,1063.0
10h43m35s86ms,844.0,1063.0
10h43m35s123ms,844.0,1063.0
10h43m35s159ms,844.0,1063.0
10h43m35s196ms,844.0,1063.0
10h43m35s246ms,844.0,1063.0
10h43m35s271ms,844.0,1063.0
10h43m35s309ms,844.0,1063.0
10h43m35s356ms,844.0,1063.0
10h43m35s384ms,844.0,1063.0
10h43m35s428ms,844.0,1063.0
10h43m35s480ms,844.0,1063.0
10h43m35s503ms,844.0,1063.0
10h43m35s540ms,844.0,1063.0
10h43m35s578ms,844.0,1063.0
10h43m35s614ms,844.0,1063.0
10h43m35s651ms,844.0,1063.0
10h43m35s697ms,844.0,1063.0
10h43m35s723ms,844.0,1063.0
10h43m35s763ms,844.0,1063.0
10h43m35s805ms,844.0,1063.0
10h43m35s836ms,844.0,1063.0
10h43m35s877ms,844.0,1063.0
10h43m35s916ms,844.0,1063.0
10h43m35s953ms,844.0,1063.0
10h43m35s988ms,844.0,1063.0
10h43m36s27ms,844.0,1063.0
10h43m36s62ms,844.0,1063.0
10h43m36s103ms,844.0,1063.0
10h43m36s144ms,844.0,1063.0
10h43m36s177ms,844.0,1063.0
10h43m36s224ms,844.0,1063.0
10h43m36s251ms,844.0,1063.0
10h43m36s292ms,844.0,1063.0
10h43m36s330ms,844.0,1063.0
10h43m36s368ms,844.0,1063.0
10h43m36s407ms,844.0,1063.0
10h43m36s451ms,844.0,1063.0
10h43m36s482ms,844.0,1063.0
10h43m36s515ms,844.0,1063.0
10h43m36s552ms,568.0533,984.2978
10h43m36s592ms,565.5,986.0
10h43m36s627ms,567.0,986.0
10h43m36s663ms,568.0,986.0
10h43m36s707ms,569.1947,986.0
10h43m36s743ms,573.5551,979.88983
10h43m36s776ms,575.0,966.0
10h43m36s813ms,575.0,966.0
10h43m36s855ms,575.0,966.0
10h43m36s893ms,575.0,966.0
10h43m36s927ms,575.0,966.0
10h43m36s972ms,575.0,966.0
10h43m37s4ms,575.0,966.0
10h43m37s41ms,575.0,966.0
10h43m37s94ms,575.0,966.0
10h43m37s132ms,575.0,966.0
10h43m37s156ms,575.0,966.0
10h43m37s194ms,575.0,966.0
10h43m37s233ms,575.0,966.0
10h43m37s270ms,575.0,966.0
10h43m37s307ms,575.0,966.0
10h43m37s349ms,575.0,966.0
10h43m37s383ms,575.0,966.0
10h43m37s418ms,575.0,966.0
10h43m37s456ms,575.0,966.0
10h43m37s497ms,575.0,966.0
10h43m37s538ms,575.0,966.0
10h43m37s574ms,575.0,966.0
10h43m37s610ms,575.0,966.0
10h43m37s648ms,575.0,966.0
10h43m37s683ms,575.0,966.0
10h43m37s719ms,575.0,966.0
10h43m37s760ms,575.0,966.0
10h43m37s796ms,575.0,966.0
10h43m37s833ms,575.0,966.0
10h43m37s869ms,575.0,966.0
10h43m37s914ms,575.0,966.0
10h43m37s947ms,575.0,966.0
10h43m37s984ms,575.0,966.0
10h43m38s20ms,575.0,966.0
10h43m38s89ms,575.0,966.0
10h43m38s122ms,575.0,966.0
10h43m38s147ms,575.0,966.0
10h43m38s172ms,575.0,966.0
10h43m38s208ms,244.5,1013.0
10h43m38s244ms,244.5,1013.0
10h43m38s287ms,244.0,1012.0
10h43m38s325ms,244.0,1011.0
10h43m38s361ms,244.0,1009.0
10h43m38s397ms,244.0,1008.0
10h43m38s445ms,244.0,1008.0
10h43m38s474ms,246.0,1008.0
10h43m38s509ms,246.0,1008.0
10h43m38s547ms,246.0,1008.0
10h43m38s586ms,246.0,1008.0
10h43m38s627ms,246.0,1008.0
10h43m38s661ms,246.0,1008.0
10h43m38s699ms,246.0,1008.0
10h43m38s740ms,246.0,1008.0
10h43m38s773ms,246.0,1008.0
10h43m38s845ms,246.0,1008.0
10h43m38s865ms,246.0,1008.0
10h43m38s889ms,246.0,1008.0
10h43m38s923ms,246.0,1008.0
10h43m38s963ms,246.0,1008.0
10h43m39s9ms,246.0,1008.0
10h43m39s38ms,246.0,1008.0
10h43m39s75ms,246.0,1008.0
10h43m39s114ms,246.0,1008.0
10h43m39s151ms,246.0,1008.0
10h43m39s189ms,246.0,1008.0
10h43m39s225ms,246.0,1008.0
10h43m39s266ms,246.0,1008.0
10h43m39s302ms,246.0,1008.0
10h43m39s338ms,246.0,1008.0
10h43m39s393ms,246.0,1008.0
10h43m39s431ms,246.0,1008.0
10h43m39s486ms,246.0,1008.0
10h43m39s523ms,246.0,1008.0
10h43m39s548ms,246.0,1008.0
10h43m39s584ms,246.0,1008.0
10h43m39s622ms,246.0,1008.0
10h43m39s646ms,246.0,1008.0
10h43m39s683ms,246.0,1008.0
10h43m39s715ms,241.5,981.0
10h43m39s756ms,242.0,983.5
10h43m39s809ms,242.0,983.5
10h43m39s847ms,242.0,983.5
10h43m39s872ms,242.0,983.5
10h43m39s904ms,237.5,984.5
10h43m39s940ms,238.0,980.7927
10h43m39s979ms,245.51521,999.54565
10h43m40s16ms,246.0,1001.0
10h43m40s54ms,246.0,1001.0
10h43m40s110ms,246.0,1001.0
10h43m40s129ms,246.0,1001.0
10h43m40s169ms,246.0,1001.0
10h43m40s204ms,246.0,1001.0
10h43m40s246ms,246.0,1001.0
10h43m40s295ms,246.0,1001.0
10h43m40s321ms,246.0,1001.0
10h43m40s355ms,246.0,1001.0
10h43m40s395ms,246.0,1001.0
10h43m40s432ms,246.0,1001.0
10h43m40s468ms,246.0,1001.0
10h43m40s505ms,246.0,1001.0
10h43m40s543ms,246.0,1001.0
10h43m40s580ms,246.0,1001.0
10h43m40s619ms,246.0,1001.0
10h43m40s657ms,246.0,1001.0
10h43m40s696ms,246.0,1001.0
10h43m40s738ms,246.0,1001.0
10h43m40s771ms,246.0,1001.0
10h43m40s811ms,246.0,1001.0
10h43m40s844ms,246.0,1001.0
10h43m40s883ms,246.0,1001.0
10h43m40s926ms,246.0,1001.0
10h43m40s981ms,246.0,1001.0
10h43m41s37ms,246.0,1001.0
10h43m41s61ms,246.0,1001.0
10h43m41s84ms,246.0,1001.0
10h43m41s114ms,246.0,1001.0
10h43m41s147ms,246.0,1001.0
10h43m41s187ms,246.0,1001.0
10h43m41s229ms,246.0,1001.0
10h43m41s258ms,246.0,1001.0
10h43m41s298ms,246.0,1001.0
10h43m41s336ms,246.0,1001.0
10h43m41s388ms,246.0,1001.0
10h43m41s419ms,246.0,1001.0
10h43m41s452ms,246.0,1001.0
10h43m41s484ms,263.0,737.5
10h43m41s522ms,263.0,737.5
10h43m41s562ms,262.0,737.0
10h43m41s600ms,261.0,737.0
10h43m41s650ms,261.0,737.0
10h43m41s676ms,270.0,741.0
10h43m41s712ms,270.0,741.0
10h43m41s750ms,270.0,741.0
10h43m41s787ms,270.0,741.0
10h43m41s828ms,270.0,741.0
10h43m41s863ms,270.0,741.0
10h43m41s901ms,270.0,741.0
10h43m41s939ms,270.0,741.0
10h43m41s974ms,270.0,741.0
10h43m42s13ms,270.0,741.0
10h43m42s52ms,270.0,741.0
10h43m42s87ms,270.0,741.0
10h43m42s129ms,270.0,741.0
10h43m42s167ms,270.0,741.0
10h43m42s205ms,270.0,741.0
10h43m42s247ms,270.0,741.0
10h43m42s282ms,270.0,741.0
10h43m42s316ms,270.0,741.0
10h43m42s353ms,270.0,741.0
10h43m42s395ms,270.0,741.0
10h43m42s427ms,270.0,741.0
10h43m42s476ms,270.0,741.0
10h43m42s501ms,270.0,741.0
10h43m42s542ms,270.0,741.0
10h43m42s577ms,270.0,741.0
10h43m42s616ms,270.0,741.0
10h43m42s677ms,270.0,741.0
10h43m42s709ms,270.0,741.0
10h43m42s730ms,270.0,741.0
10h43m42s776ms,270.0,741.0
10h43m42s806ms,270.0,741.0
10h43m42s846ms,270.0,741.0
10h43m42s882ms,270.0,741.0
10h43m42s917ms,270.0,741.0
10h43m42s964ms,270.0,741.0
10h43m43s0ms,270.0,741.0
10h43m43s30ms,270.0,741.0
10h43m43s73ms,270.0,741.0
10h43m43s106ms,270.0,741.0
10h43m43s148ms,270.0,741.0
10h43m43s191ms,270.0,741.0
10h43m43s220ms,270.0,741.0
10h43m43s274ms,270.0,741.0
10h43m43s296ms,270.0,741.0
10h43m43s330ms,270.0,741.0
10h43m43s378ms,270.0,741.0
10h43m43s405ms,975.0,1004.5162
10h43m43s444ms,974.2731,995.2731
10h43m43s486ms,974.2731,995.2731
10h43m43s521ms,976.5197,996.5197
10h43m43s557ms,978.5955,1000.5955
10h43m43s595ms,981.0,1006.5874
10h43m43s634ms,982.0,1012.0
10h43m43s684ms,982.0,1012.0
10h43m43s706ms,982.0,1012.0
10h43m43s744ms,982.0,1012.0
10h43m43s784ms,982.0,1012.0
10h43m43s822ms,982.0,1012.0
10h43m43s870ms,982.0,1012.0
10h43m43s896ms,982.0,1012.0
10h43m43s936ms,803.2636,881.1125
10h43m43s969ms,765.5645,829.5645
10h43m44s9ms,730.0181,791.0181
10h43m44s59ms,701.25,768.1875
10h43m44s87ms,691.0,760.0
10h43m44s120ms,691.0,760.0
10h43m44s167ms,691.0,760.0
10h43m44s198ms,691.0,760.0
10h43m44s271ms,691.0,760.0
10h43m44s290ms,691.0,760.0
10h43m44s313ms,691.0,760.0
10h43m44s347ms,691.0,760.0
10h43m44s386ms,691.0,760.0
10h43m44s430ms,691.0,760.0
10h43m44s463ms,691.0,760.0
10h43m44s502ms,691.0,760.0
10h43m44s536ms,691.0,760.0
10h43m44s578ms,691.0,760.0
10h43m44s615ms,691.0,760.0
10h43m44s660ms,691.0,760.0
10h43m44s691ms,691.0,760.0
10h43m44s728ms,691.0,760.0
10h43m44s762ms,691.0,760.0
10h43m44s799ms,691.0,760.0
10h43m44s841ms,691.0,760.0
10h43m44s876ms,691.0,760.0
10h43m44s926ms,691.0,760.0
10h43m44s950ms,691.0,760.0
10h43m45s2ms,691.0,760.0
10h43m45s33ms,691.0,760.0
10h43m45s64ms,691.0,760.0
10h43m45s100ms,691.0,760.0
10h43m45s143ms,691.0,760.0
10h43m45s193ms,691.0,760.0
10h43m45s213ms,691.0,760.0
10h43m45s252ms,691.0,760.0
10h43m45s291ms,691.0,760.0
10h43m45s326ms,228.8267,915.4801
10h43m45s364ms,224.3047,900.3047
10h43m45s405ms,224.0,893.44543
10h43m45s438ms,226.58972,893.0
10h43m45s478ms,231.57892,892.4211
10h43m45s518ms,238.0,888.0
10h43m45s553ms,238.0,888.0
10h43m45s604ms,238.0,888.0
10h43m45s627ms,238.0,888.0
10h43m45s665ms,238.0,888.0
10h43m45s706ms,238.0,888.0
10h43m45s745ms,238.0,888.0
10h43m45s789ms,238.0,888.0
10h43m45s817ms,238.0,888.0
10h43m45s853ms,238.0,888.0
10h43m45s892ms,238.0,888.0
10h43m45s930ms,238.0,888.0
10h43m45s969ms,238.0,888.0
10h43m46s6ms,238.0,888.0
10h43m46s42ms,238.0,888.0
10h43m46s81ms,238.0,888.0
10h43m46s117ms,238.0,888.0
10h43m46s176ms,238.0,888.0
10h43m46s193ms,238.0,888.0
10h43m46s232ms,238.0,888.0
10h43m46s272ms,238.0,888.0
10h43m46s307ms,238.0,888.0
10h43m46s362ms,238.0,888.0
10h43m46s386ms,238.0,888.0
10h43m46s420ms,238.0,888.0
10h43m46s459ms,238.0,888.0
10h43m46s497ms,238.0,888.0
10h43m46s559ms,238.0,888.0
10h43m46s585ms,238.0,888.0
10h43m46s610ms,238.0,888.0
10h43m46s646ms,238.0,888.0
10h43m46s686ms,238.0,888.0
10h43m46s725ms,238.0,888.0
10h43m46s766ms,238.0,888.0
10h43m46s801ms,238.0,888.0
10h43m46s838ms,238.0,888.0
10h43m46s875ms,238.0,888.0
10h43m46s910ms,238.0,888.0
10h43m46s949ms,238.0,888.0
10h43m46s983ms,238.0,888.0
10h43m47s22ms,238.0,888.0
10h43m47s63ms,238.0,888.0
10h43m47s98ms,238.0,888.0
10h43m47s136ms,238.0,888.0
10h43m47s176ms,238.0,888.0
10h43m47s226ms,238.0,888.0
10h43m47s249ms,238.0,888.0
10h43m47s295ms,238.0,888.0
10h43m47s326ms,238.0,888.0
10h43m47s361ms,238.0,888.0
10h43m47s399ms,238.0,888.0
10h43m47s442ms,238.0,888.0
10h43m47s474ms,238.0,888.0
10h43m47s511ms,238.0,888.0
10h43m47s552ms,238.0,888.0
10h43m47s590ms,238.0,888.0
10h43m47s631ms,238.0,888.0
10h43m47s667ms,238.0,888.0
10h43m47s703ms,238.0,888.0
10h43m47s740ms,238.0,888.0
10h43m47s777ms,238.0,888.0
10h43m47s812ms,238.0,888.0
10h43m47s853ms,238.0,888.0
10h43m47s888ms,238.0,888.0
10h43m47s929ms,238.0,888.0
10h43m47s966ms,238.0,888.0
10h43m48s3ms,238.0,888.0
10h43m48s40ms,238.0,888.0
10h43m48s76ms,238.0,888.0
10h43m48s115ms,238.0,888.0
10h43m48s155ms,238.0,888.0
10h43m48s202ms,238.0,888.0
10h43m48s229ms,238.0,888.0
10h43m48s274ms,238.0,888.0
10h43m48s303ms,238.0,888.0
10h43m48s339ms,238.0,888.0
10h43m48s382ms,238.0,888.0
10h43m48s425ms,238.0,888.0
10h43m48s454ms,238.0,888.0
10h43m48s491ms,238.0,888.0
10h43m48s530ms,238.0,888.0
10h43m48s567ms,238.0,888.0
10h43m48s604ms,238.0,888.0
10h43m48s653ms,238.0,888.0
10h43m48s680ms,238.0,888.0
10h43m48s718ms,238.0,888.0
10h43m48s756ms,238.0,888.0
10h43m48s803ms,238.0,888.0
10h43m48s834ms,238.0,888.0
10h43m48s874ms,238.0,888.0
10h43m48s904ms,238.0,888.0
10h43m48s943ms,238.0,888.0
10h43m48s980ms,238.0,888.0
10h43m49s19ms,238.0,888.0
10h43m49s59ms,238.0,888.0
10h43m49s110ms,238.0,888.0
10h43m49s141ms,238.0,888.0
10h43m49s177ms,238.0,888.0
10h43m49s209ms,238.0,888.0
10h43m49s243ms,238.0,888.0
10h43m49s283ms,238.0,888.0
10h43m49s330ms,238.0,888.0
10h43m49s369ms,238.0,888.0
10h43m49s395ms,238.0,888.0
10h43m49s431ms,238.0,888.0
10h43m49s472ms,238.0,888.0
10h43m49s510ms,238.0,888.0
10h43m49s549ms,238.0,888.0
10h43m49s584ms,238.0,888.0
10h43m49s625ms,238.0,888.0
10h43m49s662ms,238.0,888.0
10h43m49s697ms,238.0,888.0
10h43m49s737ms,238.0,888.0
10h43m49s772ms,238.0,888.0
10h43m49s812ms,238.0,888.0
10h43m49s854ms,238.0,888.0
10h43m49s883ms,238.0,888.0
10h43m49s925ms,238.0,888.0
10h43m49s958ms,950.2957,448.70425
10h43m49s998ms,945.29254,454.70746
10h43m50s39ms,943.447,456.0
10h43m50s74ms,942.0,458.0
10h43m50s112ms,942.0,458.0
10h43m50s151ms,942.0,459.0
10h43m50s186ms,942.0,459.0
10h43m50s223ms,942.0,461.7408
10h43m50s259ms,943.6587,466.31744
10h43m50s324ms,949.0091,478.34848
10h43m50s342ms,949.0091,478.34848
10h43m50s379ms,944.0,533.0
10h43m50s412ms,944.0,533.0
10h43m50s448ms,944.0,533.0
10h43m50s512ms,944.0,533.0
10h43m50s533ms,944.0,533.0
10h43m50s565ms,944.0,533.0
10h43m50s600ms,944.0,533.0
10h43m50s637ms,944.0,533.0
10h43m50s676ms,944.0,533.0
10h43m50s715ms,944.0,533.0
10h43m50s750ms,944.0,533.0
10h43m50s787ms,944.0,533.0
10h43m50s829ms,944.0,533.0
10h43m50s863ms,944.0,533.0
10h43m50s914ms,944.0,533.0
10h43m50s945ms,944.0,533.0
10h43m50s980ms,944.0,533.0
10h43m51s19ms,944.0,533.0
10h43m51s51ms,944.0,533.0
10h43m51s106ms,944.0,533.0
10h43m51s130ms,944.0,533.0
10h43m51s164ms,944.0,533.0
10h43m51s208ms,944.0,533.0
10h43m51s250ms,944.0,533.0
10h43m51s287ms,944.0,533.0
10h43m51s314ms,944.0,533.0
10h43m51s358ms,944.0,533.0
10h43m51s389ms,944.0,533.0
10h43m51s428ms,944.0,533.0
10h43m51s465ms,944.0,533.0
10h43m51s506ms,944.0,533.0
10h43m51s543ms,944.0,533.0
10h43m51s593ms,944.0,533.0
10h43m51s621ms,944.0,533.0
10h43m51s655ms,944.0,533.0
10h43m51s697ms,944.0,533.0
10h43m51s733ms,944.0,533.0
10h43m51s776ms,944.0,533.0
10h43m51s804ms,944.0,533.0
10h43m51s846ms,944.0,533.0
10h43m51s878ms,944.0,533.0
10h43m51s916ms,944.0,533.0
10h43m51s965ms,944.0,533.0
10h43m51s996ms,944.0,533.0
10h43m52s34ms,256.47342,490.47342
10h43m52s71ms,258.63455,491.63455
10h43m52s108ms,261.61005,493.0
10h43m52s144ms,265.0,493.0
10h43m52s182ms,265.0,493.0
10h43m52s218ms,265.0,493.0
10h43m52s255ms,265.0,493.0
10h43m52s294ms,265.0,493.0
10h43m52s334ms,265.0,493.0
10h43m52s369ms,265.0,493.0
10h43m52s407ms,265.0,493.0
10h43m52s447ms,265.0,493.0
10h43m52s483ms,265.0,493.0
10h43m52s521ms,265.0,493.0
10h43m52s563ms,265.0,493.0
10h43m52s596ms,265.0,493.0
10h43m52s638ms,265.0,493.0
10h43m52s670ms,265.0,493.0
10h43m52s712ms,265.0,493.0
10h43m52s751ms,265.0,493.0
10h43m52s785ms,265.0,493.0
10h43m52s822ms,265.0,493.0
10h43m52s861ms,265.0,493.0
10h43m52s902ms,265.0,493.0
10h43m52s954ms,265.0,493.0
10h43m52s972ms,265.0,493.0
10h43m53s12ms,265.0,493.0
10h43m53s48ms,265.0,493.0
10h43m53s105ms,265.0,493.0
10h43m53s129ms,265.0,493.0
10h43m53s163ms,265.0,493.0
10h43m53s202ms,265.0,493.0
10h43m53s244ms,265.0,493.0
10h43m53s277ms,265.0,493.0
10h43m53s313ms,265.0,493.0
10h43m53s349ms,265.0,493.0
10h43m53s387ms,607.3116,442.31158
10h43m53s425ms,603.31006,440.31006
10h43m53s475ms,603.31006,440.31006
10h43m53s499ms,601.0,438.5
10h43m53s539ms,601.0,438.5
10h43m53s575ms,602.5311,443.06226
10h43m53s614ms,607.0,449.0
10h43m53s649ms,607.0,449.0
10h43m53s689ms,607.0,449.0
10h43m53s727ms,607.0,449.0
10h43m53s764ms,607.0,449.0
10h43m53s806ms,607.0,449.0
10h43m53s850ms,607.0,449.0
10h43m53s874ms,607.0,449.0
10h43m53s913ms,607.0,449.0
10h43m53s953ms,607.0,449.0
10h43m53s993ms,607.0,449.0
10h43m54s29ms,607.0,449.0
10h43m54s66ms,607.0,449.0
10h43m54s104ms,607.0,449.0
10h43m54s139ms,607.0,449.0
10h43m54s176ms,607.0,449.0
10h43m54s215ms,607.0,449.0
10h43m54s255ms,607.0,449.0
10h43m54s290ms,607.0,449.0
10h43m54s328ms,607.0,449.0
10h43m54s373ms,607.0,449.0
10h43m54s404ms,607.0,449.0
10h43m54s440ms,607.0,449.0
10h43m54s483ms,607.0,449.0
10h43m54s536ms,607.0,449.0
10h43m54s566ms,607.0,449.0
10h43m54s590ms,607.0,449.0
10h43m54s637ms,607.0,449.0
10h43m54s669ms,607.0,449.0
10h43m54s723ms,607.0,449.0
10h43m54s746ms,607.0,449.0
10h43m54s785ms,607.0,449.0
10h43m54s821ms,607.0,449.0
10h43m54s862ms,607.0,449.0
10h43m54s895ms,607.0,449.0
10h43m54s932ms,607.0,449.0
10h43m54s971ms,607.0,449.0
10h43m55s5ms,607.0,449.0
10h43m55s46ms,607.0,449.0
10h43m55s82ms,607.0,449.0
10h43m55s119ms,607.0,449.0
10h43m55s160ms,607.0,449.0
10h43m55s199ms,607.0,449.0
10h43m55s240ms,607.0,449.0
10h43m55s271ms,607.0,449.0
10h43m55s309ms,607.0,449.0
10h43m55s345ms,607.0,449.0
10h43m55s393ms,607.0,449.0
10h43m55s428ms,607.0,449.0
10h43m55s462ms,607.0,449.0
10h43m55s503ms,607.0,449.0
10h43m55s533ms,607.0,449.0
10h43m55s576ms,607.0,449.0
10h43m55s637ms,607.0,449.0
10h43m55s669ms,607.0,449.0
10h43m55s694ms,607.0,449.0
10h43m55s721ms,607.0,449.0
10h43m55s756ms,826.0,335.3161
10h43m55s797ms,826.0,341.29385
10h43m55s832ms,826.0,345.5651
10h43m55s874ms,830.58295,346.0
10h43m55s940ms,830.58295,346.0
10h43m55s969ms,830.58295,346.0
10h43m55s995ms,830.58295,346.0
10h43m56s22ms,841.0,341.0
10h43m56s59ms,841.0,341.0
10h43m56s109ms,841.0,341.0
10h43m56s138ms,853.0,298.44995
10h43m56s173ms,851.5,296.5
10h43m56s211ms,851.5,296.5
10h43m56s285ms,851.5,296.5
10h43m56s310ms,851.5,296.5
10h43m56s331ms,851.5,296.5
10h43m56s368ms,851.0,301.0
10h43m56s401ms,851.0,301.0
10h43m56s455ms,851.0,301.0
10h43m56s480ms,851.0,301.0
10h43m56s514ms,851.0,301.0
10h43m56s553ms,851.0,301.0
10h43m56s593ms,851.0,301.0
10h43m56s630ms,851.0,301.0
10h43m56s666ms,851.0,301.0
10h43m56s704ms,851.0,301.0
10h43m56s740ms,851.0,301.0
10h43m56s775ms,851.0,301.0
10h43m56s816ms,851.0,301.0
10h43m56s851ms,851.0,301.0
10h43m56s889ms,851.0,301.0
10h43m56s931ms,851.0,301.0
10h43m56s966ms,851.0,301.0
10h43m57s2ms,851.0,301.0
10h43m57s38ms,851.0,301.0
10h43m57s81ms,851.0,301.0
10h43m57s116ms,851.0,301.0
10h43m57s156ms,851.0,301.0
10h43m57s194ms,851.0,301.0
10h43m57s236ms,851.0,301.0
10h43m57s266ms,851.0,301.0
10h43m57s306ms,851.0,301.0
10h43m57s347ms,851.0,301.0
10h43m57s379ms,851.0,301.0
10h43m57s417ms,851.0,301.0
10h43m57s466ms,851.0,301.0
10h43m57s495ms,851.0,301.0
10h43m57s538ms,851.0,301.0
10h43m57s566ms,851.0,301.0
10h43m57s611ms,851.0,301.0
10h43m57s650ms,851.0,301.0
10h43m57s685ms,851.0,301.0
10h43m57s716ms,851.0,301.0
10h43m57s767ms,851.0,301.0
10h43m57s793ms,851.0,301.0
10h43m57s832ms,851.0,301.0
10h43m57s871ms,851.0,301.0
10h43m57s908ms,851.0,301.0
10h43m57s945ms,851.0,301.0
10h43m57s982ms,851.0,301.0
10h43m58s21ms,851.0,301.0
10h43m58s65ms,851.0,301.0
10h43m58s94ms,851.0,301.0
10h43m58s136ms,851.0,301.0
10h43m58s172ms,851.0,301.0
10h43m58s217ms,851.0,301.0
10h43m58s245ms,851.0,301.0
10h43m58s287ms,851.0,301.0
10h43m58s323ms,851.0,301.0
10h43m58s365ms,851.0,301.0
10h43m58s396ms,851.0,301.0
10h43m58s436ms,851.0,301.0
10h43m58s475ms,851.0,301.0
10h43m58s513ms,851.0,301.0
10h43m58s550ms,851.0,301.0
10h43m58s590ms,851.0,301.0
10h43m58s634ms,851.0,301.0
10h43m58s660ms,851.0,301.0
10h43m58s706ms,851.0,301.0
10h43m58s739ms,851.0,301.0
10h43m58s773ms,851.0,301.0
10h43m58s809ms,851.0,301.0
10h43m58s854ms,851.0,301.0
10h43m58s888ms,851.0,301.0
10h43m58s924ms,851.0,301.0
10h43m58s961ms,851.0,301.0
10h43m59s2ms,851.0,301.0
10h43m59s48ms,851.0,301.0
10h43m59s78ms,851.0,301.0
10h43m59s115ms,851.0,301.0
10h43m59s153ms,851.0,301.0
10h43m59s189ms,851.0,301.0
10h43m59s223ms,851.0,301.0
10h43m59s263ms,851.0,301.0
10h43m59s298ms,851.0,301.0
10h43m59s336ms,851.0,301.0
10h43m59s378ms,851.0,301.0
10h43m59s416ms,851.0,301.0
10h43m59s452ms,851.0,301.0
10h43m59s491ms,851.0,301.0
10h43m59s529ms,851.0,301.0
10h43m59s577ms,851.0,301.0
10h43m59s609ms,851.0,301.0
10h43m59s648ms,851.0,301.0
10h43m59s675ms,514.31287,968.62573
10h43m59s713ms,512.0,955.2147
10h43m59s751ms,512.5946,949.4054
10h43m59s793ms,516.1165,948.67474
10h43m59s829ms,526.2625,966.5251
10h43m59s865ms,532.31537,980.63074
10h43m59s919ms,536.28644,986.9297
10h43m59s940ms,540.0,991.0
10h43m59s978ms,540.0,991.0
10h44m0s14ms,540.0,991.0
10h44m0s56ms,540.0,991.0
10h44m0s105ms,540.0,991.0
10h44m0s139ms,540.0,991.0
10h44m0s167ms,540.0,991.0
10h44m0s203ms,540.0,991.0
10h44m0s242ms,540.0,991.0
10h44m0s290ms,540.0,991.0
10h44m0s319ms,540.0,991.0
10h44m0s356ms,540.0,991.0
10h44m0s391ms,540.0,991.0
10h44m0s428ms,540.0,991.0
10h44m0s468ms,540.0,991.0
10h44m0s507ms,540.0,991.0
10h44m0s542ms,540.0,991.0
10h44m0s583ms,540.0,991.0
10h44m0s620ms,540.0,991.0
10h44m0s669ms,540.0,991.0
10h44m0s693ms,540.0,991.0
10h44m0s735ms,540.0,991.0
10h44m0s774ms,540.0,991.0
10h44m0s807ms,540.0,991.0
10h44m0s871ms,540.0,991.0
10h44m0s914ms,540.0,991.0
10h44m0s969ms,540.0,991.0
10h44m0s993ms,540.0,991.0
10h44m1s18ms,540.0,991.0
10h44m1s48ms,540.0,991.0
10h44m1s82ms,540.0,991.0
10h44m1s110ms,540.0,991.0
10h44m1s147ms,540.0,991.0
10h44m1s183ms,540.0,991.0
10h44m1s223ms,540.0,991.0
10h44m1s257ms,540.0,991.0
10h44m1s303ms,540.0,991.0
10h44m1s337ms,540.0,991.0
10h44m1s372ms,540.0,991.0
10h44m1s412ms,540.0,991.0
10h44m1s448ms,540.0,991.0
10h44m1s486ms,540.0,991.0
10h44m1s523ms,540.0,991.0
10h44m1s563ms,540.0,991.0
10h44m1s602ms,540.0,991.0
10h44m1s636ms,540.0,991.0
10h44m1s672ms,540.0,991.0
10h44m1s716ms,540.0,991.0
10h44m1s756ms,540.0,991.0
10h44m1s789ms,540.0,991.0
10h44m1s825ms,540.0,991.0
10h44m1s864ms,540.0,991.0
10h44m1s902ms,540.0,991.0
10h44m1s939ms,540.0,991.0
10h44m1s977ms,540.0,991.0
10h44m2s13ms,540.0,991.0
10h44m2s49ms,540.0,991.0
10h44m2s88ms,540.0,991.0
10h44m2s127ms,540.0,991.0
10h44m2s164ms,540.0,991.0
10h44m2s203ms,540.0,991.0
10h44m2s250ms,540.0,991.0
10h44m2s282ms,540.0,991.0
10h44m2s312ms,540.0,991.0
10h44m2s350ms,540.0,991.0
10h44m2s393ms,540.0,991.0
10h44m2s442ms,540.0,991.0
10h44m2s481ms,540.0,991.0
10h44m2s504ms,540.0,991.0
10h44m2s542ms,540.0,991.0
10h44m2s576ms,540.0,991.0
10h44m2s615ms,540.0,991.0
10h44m2s656ms,540.0,991.0
10h44m2s691ms,540.0,991.0
